002170,2004-03-17,011782,47.21,3.89,51.10
002171,2004-03-29,005068,247.68,20.43,268.11
002172,2004-03-09,018712,329.29,27.17,356.46
002173,2004-03-18,017279,270.93,22.35,293.28
002174,2004-03-08,004011,295.08,24.34,319.42
002175,2004-03-13,019664,362.34,29.89,392.23
002176,2004-03-21,013216,43.95,3.63,47.58
002177,2004-03-27,005027,328.31,27.09,355.40
002178,2004-03-06,013678,268.80,22.18,290.98
002179,2004-03-11,017369,267.34,22.06,289.40
002180,2004-03-15,015892,39.28,3.24,42.52
002181,2004-03-27,017561,168.18,13.87,182.05
002182,2004-03-10,018803,209.07,17.25,226.32
002183,2004-03-02,006837,384.19,31.70,415.89
002184,2004-03-10,010594,64.36,5.31,69.67
002185,2004-03-03,011378,330.87,27.30,358.17
002186,2004-03-31,016771,28.51,2.35,30.86
002187,2004-03-05,000475,133.86,11.04,144.90
002188,2004-03-19,008555,184.03,15.18,199.21
002189,2004-03-26,011340,390.90,32.25,423.15
002190,2004-03-31,017264,306.06,25.25,331.31
002191,2004-03-03,008571,383.10,31.61,414.71
002192,2004-03-28,011296,44.05,3.63,47.68
002193,2004-03-25,008372,29.30,2.42,31.72
002194,2004-03-09,017099,390.56,32.22,422.78
002195,2004-03-19,010916,358.68,29.59,388.27
002196,2004-03-22,018676,397.95,32.83,430.78
002197,2004-03-12,008618,27.35,2.26,29.61
002198,2004-03-29,002548,41.77,3.45,45.22
002199,2004-03-19,013558,42.91,3.54,46.45
002200,2004-03-17,005416,355.29,29.31,384.60
002201,2004-03-07,018956,88.55,7.31,95.86
002202,2004-03-30,019340,18.69,1.54,20.23
002203,2004-03-15,000654,30.11,2.48,32.59
002204,2004-03-07,013369,218.20,18.00,236.20
002205,2004-03-04,014412,300.86,24.82,325.68
002206,2004-03-16,009821,399.60,32.97,432.57
002207,2004-03-08,009501,246.93,20.37,267.30
002208,2004-03-30,006331,284.53,23.47,308.00
002209,2004-03-08,014012,358.32,29.56,387.88
002210,2004-03-20,002055,124.16,10.24,134.40
002211,2004-03-05,016301,248.71,20.52,269.23
002212,2004-03-17,016877,388.76,32.07,420.83
002213,2004-03-10,014122,244.48,20.17,264.65
002214,2004-03-31,005076,197.43,16.29,213.72
002215,2004-03-02,001368,157.56,13.00,170.56
002216,2004-03-19,006485,380.43,31.39,411.82
002217,2004-03-19,017966,157.43,12.99,170.42
002218,2004-03-10,014062,39.19,3.23,42.42
002219,2004-03-04,012912,175.40,14.47,189.87
002220,2004-03-28,012014,389.03,32.09,421.12
002221,2004-03-17,004081,375.82,31.01,406.83
002222,2004-03-21,010714,198.82,16.40,215.22
002223,2004-03-21,019031,189.02,15.59,204.61
002224,2004-03-11,005652,296.68,24.48,321.16
002225,2004-03-24,018072,8.89,0.73,9.62
002226,2004-03-16,005675,171.31,14.13,185.44
002227,2004-03-25,001084,170.15,14.04,184.19
002228,2004-03-28,007940,34.39,2.84,37.23
002229,2004-03-01,005633,53.70,4.43,58.13
002230,2004-03-25,014683,179.29,14.79,194.08
002231,2004-03-15,000417,176.16,14.53,190.69
002232,2004-03-30,010655,376.89,31.09,407.98
002233,2004-03-18,013807,305.55,25.21,330.76
002234,2004-03-27,005128,171.54,14.15,185.69
002235,2004-03-27,000327,293.45,24.21,317.66
002236,2004-03-14,013015,17.65,1.46,19.11
002237,2004-03-18,016545,293.66,24.23,317.89
002238,2004-03-24,009387,34.05,2.81,36.86
002239,2004-03-24,011648,96.28,7.94,104.22
002240,2004-03-30,004514,39.21,3.23,42.44
002241,2004-03-27,014099,246.29,20.32,266.61
002242,2004-03-15,016110,332.90,27.46,360.36
002243,2004-03-18,017684,335.40,27.67,363.07
002244,2004-03-13,010123,223.55,18.44,241.99
002245,2004-03-09,004159,107.03,8.83,115.86
002246,2004-03-16,013951,16.10,1.33,17.43
002247,2004-03-22,003952,379.16,31.28,410.44
002248,2004-03-25,010245,209.49,17.28,226.77
002249,2004-03-22,007129,111.41,9.19,120.60
002250,2004-03-18,009451,98.25,8.11,106.36
002251,2004-03-02,010272,317.60,26.20,343.80
002252,2004-03-12,011873,43.52,3.59,47.11
002253,2004-03-29,015967,381.46,31.47,412.93
002254,2004-03-22,019521,393.40,32.46,425.86
002255,2004-03-30,009052,372.18,30.70,402.88
002256,2004-03-09,005428,228.39,18.84,247.23
002257,2004-03-27,001533,178.68,14.74,193.42
002258,2004-03-28,011570,329.09,27.15,356.24
002259,2004-03-04,004019,141.76,11.70,153.46
002260,2004-03-26,012194,240.01,19.80,259.81
002261,2004-03-03,005460,43.84,3.62,47.46
002262,2004-03-23,012259,331.52,27.35,358.87
002263,2004-03-14,008364,189.57,15.64,205.21
002264,2004-03-05,017736,40.94,3.38,44.32
002265,2004-03-21,004558,258.86,21.36,280.22
002266,2004-03-13,018658,279.89,23.09,302.98
002267,2004-03-07,015769,354.91,29.28,384.19
002268,2004-03-20,003605,225.23,18.58,243.81
002269,2004-03-04,005133,386.38,31.88,418.26
002270,2004-03-18,008183,154.43,12.74,167.17
002271,2004-03-01,015399,74.86,6.18,81.04
002272,2004-03-17,000704,260.72,21.51,282.23
002273,2004-03-02,014914,251.63,20.76,272.39
002274,2004-03-07,009265,247.95,20.46,268.41
002275,2004-03-09,001771,179.64,14.82,194.46
002276,2004-03-29,002005,272.04,22.44,294.48
002277,2004-03-02,013550,36.04,2.97,39.01
002278,2004-03-20,018184,147.74,12.19,159.93
002279,2004-03-12,003986,55.71,4.60,60.31
002280,2004-03-31,007912,337.19,27.82,365.01
002281,2004-03-25,009254,239.11,19.73,258.84
002282,2004-03-19,016229,377.93,31.18,409.11
002283,2004-03-12,008999,106.87,8.82,115.69
002284,2004-03-03,003227,33.97,2.80,36.77
002285,2004-03-10,011875,105.10,8.67,113.77
002286,2004-03-07,019241,18.21,1.50,19.71
002287,2004-03-02,018409,386.01,31.85,417.86
002288,2004-03-02,003107,194.44,16.04,210.48
002289,2004-03-12,009538,281.31,23.21,304.52
002290,2004-03-15,006212,112.66,9.29,121.95
002291,2004-03-03,015980,32.51,2.68,35.19
002292,2004-03-12,001433,39.57,3.26,42.83
002293,2004-03-10,013348,109.40,9.03,118.43
002294,2004-03-25,016090,312.78,25.80,338.58
002295,2004-03-30,001305,273.22,22.54,295.76
002296,2004-03-02,003638,264.68,21.84,286.52
002297,2004-03-28,008077,295.24,24.36,319.60
002298,2004-03-13,017697,98.95,8.16,107.11
002299,2004-03-31,015621,229.04,18.90,247.94
002300,2004-03-09,005573,216.92,17.90,234.82
002301,2004-03-23,007039,221.31,18.26,239.57
002302,2004-03-11,008074,129.86,10.71,140.57
002303,2004-03-15,017771,24.90,2.05,26.95
002304,2004-03-29,017503,217.36,17.93,235.29
002305,2004-03-27,017732,20.32,1.68,22.00
002306,2004-03-17,013419,277.20,22.87,300.07
002307,2004-03-05,016537,298.98,24.67,323.65
002308,2004-03-27,011517,242.22,19.98,262.20
002309,2004-03-10,011632,38.31,3.16,41.47
002310,2004-03-25,008976,70.02,5.78,75.80
002311,2004-03-04,013528,121.72,10.04,131.76
002312,2004-03-19,005811,324.69,26.79,351.48
002313,2004-03-13,003375,339.64,28.02,367.66
002314,2004-03-02,003119,168.34,13.89,182.23
002315,2004-03-28,017932,355.46,29.33,384.79
002316,2004-03-14,009940,236.41,19.50,255.91
002317,2004-03-26,009188,318.70,26.29,344.99
002318,2004-03-10,018294,30.91,2.55,33.46
002319,2004-03-13,013234,32.80,2.71,35.51
002320,2004-03-19,017303,132.34,10.92,143.26
002321,2004-03-06,000518,33.98,2.80,36.78
002322,2004-03-16,004120,265.49,21.90,287.39
002323,2004-03-21,015619,371.41,30.64,402.05
002324,2004-03-08,012538,180.42,14.88,195.30
002325,2004-03-13,008737,23.72,1.96,25.68
002326,2004-03-03,019956,4.79,0.40,5.19
002327,2004-03-27,001038,129.16,10.66,139.82
002328,2004-03-13,006816,55.23,4.56,59.79
002329,2004-03-23,013220,3.70,0.31,4.01
002330,2004-03-21,007530,144.86,11.95,156.81
002331,2004-03-16,011068,136.52,11.26,147.78
002332,2004-03-08,016331,26.95,2.22,29.17
002333,2004-03-27,013140,202.86,16.74,219.60
002334,2004-03-18,002502,337.46,27.84,365.30
002335,2004-03-05,012285,262.29,21.64,283.93
002336,2004-03-29,003229,158.22,13.05,171.27
002337,2004-03-11,000003,39.06,3.22,42.28
002338,2004-03-02,008110,355.71,29.35,385.06
002339,2004-03-30,007191,51.02,4.21,55.23
002340,2004-03-06,011943,287.49,23.72,311.21
002341,2004-03-19,016525,272.57,22.49,295.06
002342,2004-03-07,014035,165.77,13.68,179.45
002343,2004-03-14,001474,13.36,1.10,14.46
002344,2004-03-26,019101,113.13,9.33,122.46
002345,2004-03-31,018220,348.62,28.76,377.38
002346,2004-03-21,007372,172.28,14.21,186.49
002347,2004-03-18,018635,345.08,28.47,373.55
002348,2004-03-30,012023,357.42,29.49,386.91
002349,2004-03-21,000237,364.77,30.09,394.86
002350,2004-03-18,015360,290.06,23.93,313.99
002351,2004-03-23,009791,123.81,10.21,134.02
002352,2004-03-07,008022,264.22,21.80,286.02
002353,2004-03-27,011456,127.48,10.52,138.00
002354,2004-03-09,014848,298.11,24.59,322.70
002355,2004-03-01,016965,398.49,32.88,431.37
002356,2004-03-01,008837,257.40,21.24,278.64
002357,2004-03-13,014702,150.36,12.40,162.76
002358,2004-03-26,002525,39.84,3.29,43.13
002359,2004-03-23,009091,158.44,13.07,171.51
002360,2004-03-14,006329,88.12,7.27,95.39
002361,2004-03-23,012609,158.76,13.10,171.86
002362,2004-03-02,018135,29.54,2.44,31.98
002363,2004-03-29,015687,216.35,17.85,234.20
002364,2004-03-19,006635,301.04,24.84,325.88
002365,2004-03-28,001456,3.26,0.27,3.53
002366,2004-03-14,019279,121.34,10.01,131.35
002367,2004-03-23,008403,391.54,32.30,423.84
002368,2004-03-18,010092,106.73,8.81,115.54
002369,2004-03-26,014131,389.65,32.15,421.80
002370,2004-03-31,002331,24.92,2.06,26.98
002371,2004-03-03,014412,142.33,11.74,154.07
002372,2004-03-24,004974,398.37,32.87,431.24
002373,2004-03-16,008062,140.12,11.56,151.68
002374,2004-03-11,003246,54.97,4.54,59.51
002375,2004-03-15,001389,327.85,27.05,354.90
002376,2004-03-11,008372,325.92,26.89,352.81
002377,2004-03-02,018206,200.51,16.54,217.05
002378,2004-03-25,005873,370.03,30.53,400.56
002379,2004-03-07,012384,4.95,0.41,5.36
002380,2004-03-16,011088,121.65,10.04,131.69
002381,2004-03-21,009375,356.14,29.38,385.52
002382,2004-03-12,015932,333.08,27.48,360.56
002383,2004-03-09,005985,77.62,6.40,84.02
002384,2004-03-04,005144,120.12,9.91,130.03
002385,2004-03-26,011556,286.99,23.68,310.67
002386,2004-03-27,020000,96.83,7.99,104.82
002387,2004-03-29,016929,257.24,21.22,278.46
002388,2004-03-01,018069,156.17,12.88,169.05
002389,2004-03-10,007485,188.78,15.57,204.35
002390,2004-03-27,017597,276.17,22.78,298.95
002391,2004-03-27,000419,118.15,9.75,127.90
002392,2004-03-24,010714,361.78,29.85,391.63
002393,2004-03-13,004856,95.20,7.85,103.05
002394,2004-03-02,000081,292.79,24.16,316.95
002395,2004-03-22,006473,284.15,23.44,307.59
002396,2004-03-27,012916,291.97,24.09,316.06
002397,2004-03-08,016613,381.71,31.49,413.20
002398,2004-03-13,014393,85.00,7.01,92.01
002399,2004-03-24,002211,372.00,30.69,402.69
002400,2004-03-27,003735,355.51,29.33,384.84
002401,2004-03-21,018374,87.92,7.25,95.17
002402,2004-03-08,001911,118.66,9.79,128.45
002403,2004-03-27,013445,162.75,13.43,176.18
002404,2004-03-30,018153,377.09,31.11,408.20
002405,2004-03-02,000600,119.00,9.82,128.82
002406,2004-03-21,019043,202.28,16.69,218.97
002407,2004-03-01,002863,32.88,2.71,35.59
002408,2004-03-20,015908,216.60,17.87,234.47
002409,2004-03-01,007806,19.80,1.63,21.43
002410,2004-03-11,017749,109.50,9.03,118.53
002411,2004-03-29,016246,341.71,28.19,369.90
002412,2004-03-03,000137,117.31,9.68,126.99
002413,2004-03-21,003238,295.86,24.41,320.27
002414,2004-03-03,018091,123.87,10.22,134.09
002415,2004-03-21,019143,282.07,23.27,305.34
002416,2004-03-27,003904,178.17,14.70,192.87
002417,2004-03-08,007486,198.88,16.41,215.29
002418,2004-03-05,015450,317.32,26.18,343.50
002419,2004-03-17,004006,394.27,32.53,426.80
002420,2004-03-22,016783,250.36,20.65,271.01
002421,2004-03-07,018012,17.30,1.43,18.73
002422,2004-03-03,011058,253.01,20.87,273.88
002423,2004-03-03,006272,178.92,14.76,193.68
002424,2004-03-08,017471,278.79,23.00,301.79
002425,2004-03-22,015062,351.79,29.02,380.81
002426,2004-03-01,014865,312.73,25.80,338.53
002427,2004-03-24,006258,178.94,14.76,193.70
002428,2004-03-10,006105,296.68,24.48,321.16
002429,2004-03-12,013874,396.51,32.71,429.22
002430,2004-03-29,019079,240.12,19.81,259.93
002431,2004-03-25,012363,257.89,21.28,279.17
002432,2004-03-20,005891,242.11,19.97,262.08
002433,2004-03-23,011280,123.98,10.23,134.21
002434,2004-03-14,009288,346.62,28.60,375.22
002435,2004-03-01,006180,398.85,32.91,431.76
002436,2004-03-22,006331,231.74,19.12,250.86
002437,2004-03-17,010515,121.61,10.03,131.64
002438,2004-03-29,007900,69.80,5.76,75.56
002439,2004-03-28,008215,159.08,13.12,172.20
002440,2004-03-14,006109,132.45,10.93,143.38
002441,2004-03-31,005213,364.68,30.09,394.77
002442,2004-03-07,009315,88.18,7.27,95.45
002443,2004-03-22,012511,309.68,25.55,335.23
002444,2004-03-29,001364,396.24,32.69,428.93
002445,2004-03-13,012967,130.67,10.78,141.45
002446,2004-03-30,007808,366.33,30.22,396.55
002447,2004-03-23,015094,259.44,21.40,280.84
002448,2004-03-13,007877,91.98,7.59,99.57
002449,2004-03-24,002535,231.26,19.08,250.34
002450,2004-03-29,014588,325.14,26.82,351.96
002451,2004-03-07,016401,194.69,16.06,210.75
002452,2004-03-25,007350,237.58,19.60,257.18
002453,2004-03-08,003660,314.60,25.95,340.55
002454,2004-03-24,015554,122.32,10.09,132.41
002455,2004-03-11,015189,18.86,1.56,20.42
002456,2004-03-14,010625,308.17,25.42,333.59
002457,2004-03-25,006776,274.25,22.63,296.88
002458,2004-03-17,014955,153.59,12.67,166.26
002459,2004-03-18,013317,143.19,11.81,155.00
002460,2004-03-05,004411,90.83,7.49,98.32
002461,2004-03-09,013630,398.25,32.86,431.11
002462,2004-03-09,017596,64.65,5.33,69.98
002463,2004-03-14,002772,330.27,27.25,357.52
002464,2004-03-14,011234,326.03,26.90,352.93
002465,2004-03-02,015879,49.33,4.07,53.40
002466,2004-03-06,010992,193.44,15.96,209.40
002467,2004-03-05,015347,232.22,19.16,251.38
002468,2004-03-06,019747,59.11,4.88,63.99
002469,2004-03-26,012784,357.25,29.47,386.72
002470,2004-03-17,003817,0.13,0.01,0.14
002471,2004-03-30,006509,265.10,21.87,286.97
002472,2004-03-25,011283,214.30,17.68,231.98
002473,2004-03-12,004497,237.20,19.57,256.77
002474,2004-03-25,019967,77.19,6.37,83.56
002475,2004-03-29,018005,165.61,13.66,179.27
002476,2004-03-28,017438,131.70,10.87,142.57
002477,2004-03-20,008143,341.45,28.17,369.62
002478,2004-03-19,014490,2.38,0.20,2.58
002479,2004-03-13,018084,145.53,12.01,157.54
002480,2004-03-24,007440,45.06,3.72,48.78
002481,2004-03-02,001252,95.55,7.88,103.43
002482,2004-03-19,004153,105.93,8.74,114.67
002483,2004-03-17,004929,129.00,10.64,139.64
002484,2004-03-29,015564,239.42,19.75,259.17
002485,2004-03-29,012928,287.00,23.68,310.68
002486,2004-03-28,014187,283.99,23.43,307.42
002487,2004-03-18,012494,97.86,8.07,105.93
002488,2004-03-06,016278,5.27,0.43,5.70
002489,2004-03-19,017191,88.13,7.27,95.40
002490,2004-03-10,000348,89.55,7.39,96.94
002491,2004-03-29,019584,96.26,7.94,104.20
002492,2004-03-14,005821,79.32,6.54,85.86
002493,2004-03-24,004580,135.94,11.22,147.16
002494,2004-03-28,012129,6.81,0.56,7.37
002495,2004-03-14,010280,50.51,4.17,54.68
002496,2004-03-27,002976,131.93,10.88,142.81
002497,2004-03-01,009794,250.62,20.68,271.30
002498,2004-03-24,013009,296.55,24.47,321.02
002499,2004-03-14,015301,33.00,2.72,35.72
002500,2004-03-10,016974,289.86,23.91,313.77
002501,2004-03-28,016044,307.79,25.39,333.18
002502,2004-03-04,017809,13.64,1.13,14.77
002503,2004-03-16,013568,54.85,4.53,59.38
002504,2004-03-29,012090,40.54,3.34,43.88
002505,2004-03-11,009577,18.44,1.52,19.96
002506,2004-03-16,012897,104.79,8.65,113.44
002507,2004-03-28,012673,38.22,3.15,41.37
002508,2004-03-08,014219,108.42,8.94,117.36
002509,2004-03-14,000590,27.98,2.31,30.29
002510,2004-03-06,001667,283.47,23.39,306.86
002511,2004-03-06,009538,243.06,20.05,263.11
002512,2004-03-04,000637,176.04,14.52,190.56
002513,2004-03-17,012205,138.41,11.42,149.83
002514,2004-03-05,018808,196.15,16.18,212.33
002515,2004-03-14,013452,54.91,4.53,59.44
002516,2004-03-14,006222,228.42,18.84,247.26
002517,2004-03-11,015602,323.81,26.71,350.52
002518,2004-03-02,008360,295.50,24.38,319.88
002519,2004-03-29,018531,288.66,23.81,312.47
002520,2004-03-10,004241,28.77,2.37,31.14
002521,2004-03-18,013034,40.95,3.38,44.33
002522,2004-03-02,012154,295.93,24.41,320.34
002523,2004-03-30,002537,270.53,22.32,292.85
002524,2004-03-23,017933,122.08,10.07,132.15
002525,2004-03-08,016211,376.65,31.07,407.72
002526,2004-03-16,005697,117.04,9.66,126.70
002527,2004-03-11,015780,77.78,6.42,84.20
002528,2004-03-20,000664,380.23,31.37,411.60
002529,2004-03-17,015207,71.80,5.92,77.72
002530,2004-03-24,012850,26.58,2.19,28.77
002531,2004-03-08,014058,331.08,27.31,358.39
002532,2004-03-14,012747,129.59,10.69,140.28
002533,2004-03-27,008092,13.36,1.10,14.46
002534,2004-03-04,001234,213.73,17.63,231.36
002535,2004-03-27,017479,41.89,3.46,45.35
002536,2004-03-05,017545,94.74,7.82,102.56
002537,2004-03-28,011872,177.14,14.61,191.75
002538,2004-03-11,016782,286.27,23.62,309.89
002539,2004-03-21,000800,64.28,5.30,69.58
002540,2004-03-25,005962,16.79,1.39,18.18
002541,2004-03-29,010568,66.34,5.47,71.81
002542,2004-03-19,016847,343.57,28.34,371.91
002543,2004-03-22,003131,38.34,3.16,41.50
002544,2004-03-06,012026,115.60,9.54,125.14
002545,2004-03-12,017244,97.89,8.08,105.97
002546,2004-03-23,004031,182.96,15.09,198.05
002547,2004-03-30,014189,320.42,26.43,346.85
002548,2004-03-30,010087,75.27,6.21,81.48
002549,2004-03-09,001170,62.57,5.16,67.73
002550,2004-03-18,003690,315.72,26.05,341.77
002551,2004-03-10,007474,70.17,5.79,75.96
002552,2004-03-03,016411,279.28,23.04,302.32
002553,2004-03-01,015718,85.55,7.06,92.61
002554,2004-03-21,006759,142.26,11.74,154.00
002555,2004-03-24,003775,391.89,32.33,424.22
002556,2004-03-19,010292,191.18,15.77,206.95
002557,2004-03-14,002222,302.58,24.96,327.54
002558,2004-03-14,014599,382.64,31.57,414.21
002559,2004-03-12,019919,178.20,14.70,192.90
002560,2004-03-22,017050,376.94,31.10,408.04
002561,2004-03-10,003640,24.01,1.98,25.99
002562,2004-03-02,003735,140.48,11.59,152.07
002563,2004-03-08,006219,249.54,20.59,270.13
002564,2004-03-01,001259,160.14,13.21,173.35
002565,2004-03-06,012257,30.11,2.48,32.59
002566,2004-03-06,003242,323.58,26.70,350.28
002567,2004-03-17,014130,117.30,9.68,126.98
002568,2004-03-27,019428,256.95,21.20,278.15
002569,2004-03-10,005018,319.45,26.35,345.80
002570,2004-03-30,004193,198.89,16.41,215.30
002571,2004-03-21,005781,86.84,7.16,94.00
002572,2004-03-24,002074,156.40,12.90,169.30
002573,2004-03-05,014785,209.07,17.25,226.32
002574,2004-03-15,011522,65.26,5.38,70.64
002575,2004-03-19,007334,210.97,17.41,228.38
002576,2004-03-23,019933,247.70,20.44,268.14
002577,2004-03-08,004291,179.46,14.81,194.27
002578,2004-03-02,015865,74.13,6.12,80.25
002579,2004-03-18,009685,187.36,15.46,202.82
002580,2004-03-21,007561,244.27,20.15,264.42
002581,2004-03-21,003482,43.67,3.60,47.27
002582,2004-03-08,005311,203.22,16.77,219.99
002583,2004-03-02,008148,63.12,5.21,68.33
002584,2004-03-01,017842,16.01,1.32,17.33
002585,2004-03-27,004281,126.61,10.45,137.06
002586,2004-03-09,002355,383.02,31.60,414.62
002587,2004-03-07,002784,277.12,22.86,299.98
002588,2004-03-09,010799,187.17,15.44,202.61
002589,2004-03-16,018947,5.28,0.44,5.72
002590,2004-03-05,003349,115.50,9.53,125.03
002591,2004-03-10,012899,228.37,18.84,247.21
002592,2004-03-24,000235,207.33,17.10,224.43
002593,2004-03-24,005768,289.52,23.89,313.41
002594,2004-03-25,004320,46.05,3.80,49.85
002595,2004-03-28,017300,156.71,12.93,169.64
002596,2004-03-13,014835,347.53,28.67,376.20
002597,2004-03-24,017453,352.33,29.07,381.40
002598,2004-03-01,008276,224.15,18.49,242.64
002599,2004-03-30,014611,361.18,29.80,390.98
002600,2004-03-18,008275,249.53,20.59,270.12
002601,2004-03-25,002027,202.06,16.67,218.73
002602,2004-03-17,017055,239.65,19.77,259.42
002603,2004-03-12,009421,84.43,6.97,91.40
002604,2004-03-30,019674,312.12,25.75,337.87
002605,2004-03-28,002021,52.71,4.35,57.06
002606,2004-03-08,015016,267.50,22.07,289.57
002607,2004-03-24,014067,326.67,26.95,353.62
002608,2004-03-10,004503,23.12,1.91,25.03
002609,2004-03-28,006745,362.18,29.88,392.06
002610,2004-03-24,008747,92.61,7.64,100.25
002611,2004-03-18,008272,368.53,30.40,398.93
002612,2004-03-27,011439,307.03,25.33,332.36
002613,2004-03-02,011792,245.71,20.27,265.98
002614,2004-03-08,002500,178.40,14.72,193.12
002615,2004-03-13,000917,199.26,16.44,215.70
002616,2004-03-23,014897,164.22,13.55,177.77
002617,2004-03-21,018838,155.27,12.81,168.08
002618,2004-03-24,008607,308.12,25.42,333.54
002619,2004-03-27,018312,35.38,2.92,38.30
002620,2004-03-02,007648,350.15,28.89,379.04
002621,2004-03-30,017751,150.31,12.40,162.71
002622,2004-03-19,008098,93.63,7.72,101.35
002623,2004-03-24,009315,316.72,26.13,342.85
002624,2004-03-08,008835,186.84,15.41,202.25
002625,2004-03-06,004774,150.43,12.41,162.84
002626,2004-03-30,016272,175.19,14.45,189.64
002627,2004-03-11,017481,314.51,25.95,340.46
002628,2004-03-12,012179,283.54,23.39,306.93
002629,2004-03-03,016982,396.59,32.72,429.31
002630,2004-03-19,018440,38.70,3.19,41.89
002631,2004-03-28,006257,314.44,25.94,340.38
002632,2004-03-27,018852,323.84,26.72,350.56
002633,2004-03-01,012392,285.00,23.51,308.51
002634,2004-03-26,001557,66.30,5.47,71.77
002635,2004-03-05,018468,133.28,11.00,144.28
002636,2004-03-09,007361,64.91,5.36,70.27
002637,2004-03-10,014621,55.69,4.59,60.28
002638,2004-03-18,013452,126.32,10.42,136.74
002639,2004-03-08,006873,376.34,31.05,407.39
002640,2004-03-08,011564,16.32,1.35,17.67
002641,2004-03-19,006587,85.04,7.02,92.06
002642,2004-03-10,000448,201.85,16.65,218.50
002643,2004-03-04,007677,228.56,18.86,247.42
002644,2004-03-28,006680,169.97,14.02,183.99
002645,2004-03-19,006120,303.77,25.06,328.83
002646,2004-03-09,006427,381.04,31.44,412.48
002647,2004-03-07,015224,261.37,21.56,282.93
002648,2004-03-03,004878,144.76,11.94,156.70
002649,2004-03-13,018719,262.79,21.68,284.47
002650,2004-03-05,002655,46.36,3.82,50.18
002651,2004-03-20,012530,358.53,29.58,388.11
002652,2004-03-26,011809,385.75,31.82,417.57
002653,2004-03-06,008982,265.81,21.93,287.74
002654,2004-03-22,014388,277.11,22.86,299.97
002655,2004-03-31,013947,279.09,23.02,302.11
002656,2004-03-29,014893,109.80,9.06,118.86
002657,2004-03-05,003118,62.07,5.12,67.19
002658,2004-03-23,014443,80.38,6.63,87.01
002659,2004-03-26,006531,347.95,28.71,376.66
002660,2004-03-22,006185,273.78,22.59,296.37
002661,2004-03-10,004231,289.74,23.90,313.64
002662,2004-03-01,002627,96.37,7.95,104.32
002663,2004-03-31,005666,14.49,1.20,15.69
002664,2004-03-25,000637,197.08,16.26,213.34
002665,2004-03-30,018922,134.27,11.08,145.35
002666,2004-03-23,010806,141.63,11.68,153.31
002667,2004-03-08,013557,365.92,30.19,396.11
002668,2004-03-18,012174,94.95,7.83,102.78
002669,2004-03-25,016234,357.88,29.53,387.41
002670,2004-03-22,005990,259.16,21.38,280.54
002671,2004-03-01,015393,136.37,11.25,147.62
002672,2004-03-10,011923,179.02,14.77,193.79
002673,2004-03-12,010555,45.41,3.75,49.16
002674,2004-03-16,014385,149.98,12.37,162.35
002675,2004-03-29,017980,187.24,15.45,202.69
002676,2004-03-02,002370,198.00,16.34,214.34
002677,2004-03-30,004867,246.75,20.36,267.11
002678,2004-03-05,019873,322.18,26.58,348.76
002679,2004-03-15,002045,353.14,29.13,382.27
002680,2004-03-04,015472,251.81,20.77,272.58
002681,2004-03-05,017856,212.56,17.54,230.10
002682,2004-03-11,007847,375.15,30.95,406.10
002683,2004-03-13,009902,89.92,7.42,97.34
002684,2004-03-26,010452,124.41,10.26,134.67
002685,2004-03-02,012530,227.61,18.78,246.39
002686,2004-03-30,011352,265.40,21.90,287.30
002687,2004-03-24,016705,161.00,13.28,174.28
002688,2004-03-13,006413,176.41,14.55,190.96
002689,2004-03-16,011325,92.72,7.65,100.37
002690,2004-03-14,015061,100.47,8.29,108.76
002691,2004-03-27,002099,201.95,16.66,218.61
002692,2004-03-21,008765,120.11,9.91,130.02
002693,2004-03-23,018610,124.80,10.30,135.10
002694,2004-03-26,013595,21.95,1.81,23.76
002695,2004-03-16,009488,277.71,22.91,300.62
002696,2004-03-17,005794,218.56,18.03,236.59
002697,2004-03-02,014578,228.69,18.87,247.56
002698,2004-03-21,014650,363.49,29.99,393.48
002699,2004-03-10,015663,240.51,19.84,260.35
002700,2004-03-16,011435,132.58,10.94,143.52
002701,2004-03-06,019317,334.84,27.62,362.46
002702,2004-03-20,010691,316.34,26.10,342.44
002703,2004-03-21,019224,31.53,2.60,34.13
002704,2004-03-07,014633,301.67,24.89,326.56
002705,2004-03-03,000425,168.38,13.89,182.27
002706,2004-03-18,001767,207.84,17.15,224.99
002707,2004-03-15,012684,176.27,14.54,190.81
002708,2004-03-25,008002,82.58,6.81,89.39
002709,2004-03-12,017527,156.35,12.90,169.25
002710,2004-03-23,013991,47.66,3.93,51.59
002711,2004-03-29,017454,4.84,0.40,5.24
002712,2004-03-02,004643,103.50,8.54,112.04
002713,2004-03-04,003760,192.61,15.89,208.50
002714,2004-03-17,014465,393.19,32.44,425.63
002715,2004-03-08,008361,273.11,22.53,295.64
002716,2004-03-30,001010,55.05,4.54,59.59
002717,2004-03-10,005754,266.15,21.96,288.11
002718,2004-03-04,007856,15.36,1.27,16.63
002719,2004-03-20,008936,238.63,19.69,258.32
002720,2004-03-11,017795,76.11,6.28,82.39
002721,2004-03-14,019887,80.91,6.68,87.59
002722,2004-03-24,018465,112.79,9.31,122.10
002723,2004-03-19,009413,203.72,16.81,220.53
002724,2004-03-05,015021,75.63,6.24,81.87
002725,2004-03-25,010296,355.82,29.36,385.18
002726,2004-03-29,002620,338.24,27.90,366.14
002727,2004-03-09,000303,126.84,10.46,137.30
002728,2004-03-24,016823,103.17,8.51,111.68
002729,2004-03-25,008519,342.75,28.28,371.03
