002064,000004,ADAPTATION BEETHOVEN,KARL TEMPLE,14.99,0,008351
002065,000007,ADAPTATION BEHAVIOR,CARY PESCI,15.99,0,004794
002066,000014,ADAPTATION BENEATH,JULIA BARRYMORE,25.99,0,001967
002067,000008,ADAPTATION BERETS,EWAN HUDSON,27.99,0,008886
002068,000007,ADAPTATION BETRAYED,LUCILLE CLOSE,25.99,0,008294
002069,000003,ADAPTATION BEVERLY,MILLA LOLLOBRIGIDA,23.99,0,000772
002070,000009,ADAPTATION BIKINI,REESE DEE,22.99,0,006646
002071,000003,ADAPTATION BILKO,MINNIE GOLDBERG,22.99,0,005982
002072,000014,ADAPTATION BILL,ANTHONY MALDEN,11.99,0,002305
002073,000001,ADAPTATION BINGO,HILARY SUVARI,22.99,0,007251
002074,000008,ADAPTATION BIRCH,FRED RYDER,12.99,0,001549
002075,000005,ADAPTATION BIRD,HENRY ZELLWEGER,10.99,0,009316
002076,000012,ADAPTATION BIRDCAGE,GARY ROBERTS,18.99,0,004629
002077,000001,ADAPTATION BIRDS,ANNE DICAPRIO,11.99,0,005287
002078,000006,ADAPTATION BLACKOUT,HELEN HANNAH,24.99,0,000272
002079,000008,ADAPTATION BLADE,RIVER KAHN,24.99,0,003038
002080,000015,ADAPTATION BLANKET,FRED WAYNE,15.99,1,009504
002081,000004,ADAPTATION BLINDNESS,NATALIE PECK,20.99,0,001536
002082,000016,ADAPTATION BLOOD,JACK CRAWFORD,10.99,0,008157
002083,000010,ADAPTATION BLUES,DENZEL MARTIN,29.99,0,002623
002084,000016,ADAPTATION BOILED,PAUL ROBBINS,26.99,0,004617
002085,000002,ADAPTATION BONNIE,HUME HECHE,17.99,0,003977
002086,000006,ADAPTATION BOOGIE,CAMERON WAYNE,10.99,0,002553
002087,000004,ADAPTATION BOONDOCK,JAMES HUDSON,23.99,0,007047
002088,000008,ADAPTATION BORN,GARY BOGART,23.99,0,006327
002089,000016,ADAPTATION BORROWERS,HUMPHREY BALL,24.99,0,009286
002090,000004,ADAPTATION BOULEVARD,GROUCHO WILSON,21.99,0,000731
002091,000001,ADAPTATION BOUND,AL POSEY,11.99,0,004857
002092,000006,ADAPTATION BOWFINGER,VIVIEN BLOOM,25.99,0,004675
002093,000009,ADAPTATION BRANNIGAN,KIRK DEPP,26.99,0,006174
002094,000008,ADAPTATION BRAVEHEART,MARLON WALKEN,26.99,0,005120
002095,000013,ADAPTATION BREAKFAST,JODIE TEMPLE,11.99,0,008631
002096,000004,ADAPTATION BREAKING,LISA IRONS,13.99,0,004599
002097,000012,ADAPTATION BRIDE,KEVIN WINSLET,22.99,0,003209
002098,000003,ADAPTATION BRIGHT,LANA DREYFUSS,23.99,0,005354
002099,000005,ADAPTATION BRINGING,JIM KINNEAR,29.99,0,001378
002100,000008,ADAPTATION BROOKLYN,AL CRAWFORD,29.99,0,004992
002101,000014,ADAPTATION BROTHERHOOD,WINONA KEITEL,18.99,0,005938
002102,000015,ADAPTATION BUBBLE,KIRSTEN HOPKINS,18.99,0,003467
002103,000013,ADAPTATION BUCKET,MADELINE DEGENERES,16.99,0,007272
002104,000015,ADAPTATION BUGSY,ETHAN DEGENERES,16.99,0,006658
002105,000008,ADAPTATION BULL,ROSIE NOLTE,19.99,0,001538
002106,000016,ADAPTATION BULWORTH,MATTHEW HOPPER,29.99,0,004183
002107,000010,ADAPTATION BUNCH,SCARLETT RUSSELL,12.99,0,009825
002108,000008,ADAPTATION BUTCH,DIANE AFFLECK,11.99,0,001507
002109,000014,ADAPTATION BUTTERFLY,HENRY DEAN,11.99,0,005892
002110,000013,ADAPTATION CABIN,EMILY BEATTY,22.99,0,009079
002111,000013,ADAPTATION CADDYSHACK,HALLE KUDROW,18.99,0,002592
002112,000015,ADAPTATION CALENDAR,ANGELINA BRANDO,24.99,0,002817
002113,000012,ADAPTATION CALIFORNIA,FAY POSEY,28.99,0,006355
002114,000002,ADAPTATION CAMELOT,SALMA PHOENIX,19.99,0,004369
002115,000002,ADAPTATION CAMPUS,JOHNNY MINELLI,16.99,0,000444
002116,000005,ADAPTATION CANDIDATE,LEELEE BEATTY,22.99,0,001265
002117,000015,ADAPTATION CANDLES,DUSTIN GUINESS,28.99,0,004989
002118,000004,ADAPTATION CANYON,ELIZABETH TAUTOU,19.99,0,001337
002119,000003,ADAPTATION CAPER,SANDRA WAHLBERG,29.99,0,007197
002120,000007,ADAPTATION CARIBBEAN,GWYNETH IRONS,28.99,0,006346
002121,000016,ADAPTATION CAROL,MERYL BLOOM,20.99,0,002055
002122,000011,ADAPTATION CARRIE,LENA MALDEN,28.99,0,007353
002123,000007,ADAPTATION CASABLANCA,LEONARDO PFEIFFER,23.99,0,004226
002124,000013,ADAPTATION CASPER,GREG GABLE,23.99,0,007533
002125,000007,ADAPTATION CASSIDY,ED RUSH,24.99,0,000755
002126,000007,ADAPTATION CASUALTIES,CHRISTIAN NEWMAN,10.99,0,008779
002127,000005,ADAPTATION CAT,JOAN WAHLBERG,27.99,0,009909
002128,000010,ADAPTATION CATCH,MIRA DIETRICH,13.99,0,009437
002129,000011,ADAPTATION CAUSE,FRANK REYNOLDS,29.99,0,006483
002130,000012,ADAPTATION CELEBRITY,JADA SPACEK,29.99,0,001340
002131,000001,ADAPTATION CENTER,RICHARD WRAY,13.99,0,000400
002132,000002,ADAPTATION CHAINSAW,WARREN GARLAND,21.99,0,008071
002133,000010,ADAPTATION CHAMBER,BELA TAYLOR,14.99,0,000282
002134,000004,ADAPTATION CHAMPION,RAY POITIER,20.99,0,002301
002135,000003,ADAPTATION CHANCE,ANTHONY HUSTON,21.99,0,006638
002136,000012,ADAPTATION CHAPLIN,MARLENE KIDMAN,20.99,0,007297
002137,000010,ADAPTATION CHARADE,BRAD TANDY,20.99,0,003476
002138,000006,ADAPTATION CHARIOTS,DIANE AFFLECK,18.99,0,003222
002139,000008,ADAPTATION CHASING,AUDREY KEATON,14.99,0,008097
002140,000008,ADAPTATION CHEAPER,FRANCES DAY-LEWIS,20.99,0,007636
002141,000004,ADAPTATION CHICAGO,FRANCES LEIGH,27.99,0,000511
002142,000010,ADAPTATION CHICKEN,STEVE OLIVIER,23.99,0,003492
002143,000001,ADAPTATION CHILL,GRETA MANSFIELD,14.99,0,006401
002144,000010,ADAPTATION CHINATOWN,CHEVY IRONS,22.99,0,002029
002145,000008,ADAPTATION CHISUM,JACK DAY,24.99,0,002512
002146,000009,ADAPTATION CHITTY,RITA WINSLET,26.99,0,009292
002147,000014,ADAPTATION CHOCOLAT,LUCILLE HESTON,25.99,0,008708
002148,000003,ADAPTATION CHOCOLATE,JIM CLOSE,19.99,0,004969
002149,000002,ADAPTATION CHRISTMAS,WINONA AKROYD,14.99,0,007242
002150,000008,ADAPTATION CIDER,UMA BRODY,27.99,0,007089
002151,000003,ADAPTATION CINCINATTI,MENA HACKMAN,29.99,0,005280
002152,000015,ADAPTATION CIRCUS,WHOOPI BERGMAN,20.99,0,000924
002153,000007,ADAPTATION CITIZEN,ELLEN WINSLET,27.99,0,006822
002154,000006,ADAPTATION CLASH,MENA LEWIS,16.99,0,003481
002155,000002,ADAPTATION CLEOPATRA,JIM FISHER,9.99,0,003457
002156,000012,ADAPTATION CLERKS,NICOLAS GOODING,17.99,0,009512
002157,000016,ADAPTATION CLOCKWORK,ALEC DERN,27.99,0,008761
002158,000016,ADAPTATION CLONES,RUSSELL CRONYN,14.99,0,003084
002159,000015,ADAPTATION CLOSER,SHIRLEY HARRIS,22.99,0,007305
002160,000016,ADAPTATION CLUB,ANNE SOBIESKI,18.99,0,002877
002161,000013,ADAPTATION CLUE,MATTHEW LEIGH,20.99,0,000265
002162,000008,ADAPTATION CLUELESS,FARRAH VOIGHT,19.99,0,000644
002163,000007,ADAPTATION CLYDE,ED SILVERSTONE,13.99,0,002911
002164,000009,ADAPTATION COAST,MICHELLE AFFLECK,17.99,0,004575
002165,000003,ADAPTATION COLDBLOODED,FAY MANSFIELD,13.99,0,001322
002166,000008,ADAPTATION COLOR,MICHELLE SOBIESKI,12.99,0,006803
002167,000004,ADAPTATION COMA,LENA SORVINO,19.99,0,004165
002168,000009,ADAPTATION COMANCHEROS,DREW PENN,25.99,0,002988
002169,000002,ADAPTATION COMFORTS,FRED JACKMAN,25.99,0,009273
002170,000004,ADAPTATION COMMAND,JULIETTE BERGMAN,20.99,0,005643
002171,000011,ADAPTATION COMMANDMENTS,HENRY RUSH,16.99,0,007434
002172,000001,ADAPTATION CONEHEADS,LAURA CHAPLIN,22.99,0,009142
002173,000001,ADAPTATION CONFESSIONS,MADELINE CRAWFORD,14.99,0,005845
002174,000010,ADAPTATION CONFIDENTIAL,BELA BALL,27.99,0,009969
002175,000013,ADAPTATION CONFUSED,ANTHONY BEATTY,16.99,0,003534
002176,000015,ADAPTATION CONGENIALITY,CATE DENCH,15.99,0,000920
002177,000001,ADAPTATION CONNECTICUT,ED MCQUEEN,21.99,0,008760
002178,000009,ADAPTATION CONNECTION,ANJELICA FINNEY,12.99,0,000151
002179,000012,ADAPTATION CONQUERER,ANNE CRONYN,26.99,0,008811
002180,000014,ADAPTATION CONSPIRACY,UMA TEMPLE,27.99,0,005247
002181,000004,ADAPTATION CONTACT,ORLANDO BRANAGH,16.99,0,003623
002182,000008,ADAPTATION CONTROL,ZERO HECHE,23.99,0,002674
002183,000010,ADAPTATION CONVERSATION,LAURENCE LAW,22.99,0,001917
002184,000011,ADAPTATION CORE,HARVEY HOPPER,23.99,0,004426
002185,000010,ADAPTATION COWBOY,GEOFFREY BLANCHETT,20.99,0,005289
002186,000001,ADAPTATION CRAFT,MAE DAMON,26.99,0,000362
002187,000003,ADAPTATION CRANES,JIM BASINGER,12.99,0,005043
002188,000008,ADAPTATION CRAZY,ANTHONY FREEMAN,9.99,0,007807
002189,000004,ADAPTATION CREATURES,DUSTIN MCQUEEN,21.99,0,005088
002190,000001,ADAPTATION CREEPERS,LENA WAYNE,16.99,0,005688
002191,000015,ADAPTATION CROOKED,PEARL KIDMAN,20.99,0,003621
002192,000010,ADAPTATION CROSSING,IAN KINNEAR,9.99,0,001737
002193,000009,ADAPTATION CROSSROADS,JULIANNE COSTNER,21.99,0,005073
002194,000007,ADAPTATION CROW,CHARLIZE HOFFMAN,22.99,0,004963
002195,000003,ADAPTATION CROWDS,JANE BLOOM,24.99,0,009145
002196,000005,ADAPTATION CRUELTY,JEFF GARBO,10.99,0,008039
002197,000007,ADAPTATION CRUSADE,GREG HOPPER,26.99,0,000676
002198,000001,ADAPTATION CRYSTAL,ED BALE,20.99,0,004509
002199,000001,ADAPTATION CUPBOARD,SIGOURNEY BACALL,13.99,0,009372
002200,000012,ADAPTATION CURTAIN,ALICIA ROBERTS,11.99,0,004919
002201,000001,ADAPTATION CYCLONE,RUBY SANDLER,19.99,0,007376
002202,000005,ADAPTATION DADDY,DANIEL FIELD,22.99,0,006925
002203,000012,ADAPTATION DAISY,NATALIE CRONYN,28.99,0,003684
002204,000007,ADAPTATION DALMATIONS,HILARY ROBERTS,15.99,0,000427
002205,000004,ADAPTATION DANCES,RIVER NEESON,14.99,0,003261
002206,000013,ADAPTATION DANCING,CARRIE STALLONE,21.99,0,000023
002207,000006,ADAPTATION DANGEROUS,GENE MCQUEEN,20.99,0,004731
002208,000004,ADAPTATION DARES,MARLENE WOOD,29.99,0,003802
002209,000006,ADAPTATION DARKNESS,CHEVY FOSTER,24.99,0,001293
002210,000013,ADAPTATION DARKO,REESE TANDY,21.99,0,005935
002211,000015,ADAPTATION DARLING,JANE TEMPLE,9.99,0,007763
002212,000001,ADAPTATION DARN,IAN SILVERSTONE,16.99,0,006918
002213,000014,ADAPTATION DATE,MEL LOLLOBRIGIDA,19.99,0,006202
002214,000014,ADAPTATION DAUGHTER,WARREN SUVARI,9.99,0,005933
002215,000003,ADAPTATION DAWN,JEREMY FONDA,28.99,0,005781
002216,000009,ADAPTATION DAY,JENNIFER SMITH,29.99,0,009286
002217,000012,ADAPTATION DAZED,NICOLAS TORN,12.99,0,000903
002218,000014,ADAPTATION DECEIVER,MATT BERGMAN,20.99,0,001971
002219,000003,ADAPTATION DEEP,ANJELICA HARRIS,11.99,0,006248
002220,000012,ADAPTATION DEER,WALTER LEIGH,12.99,0,008746
002221,000012,ADAPTATION DELIVERANCE,MICHAEL BALE,13.99,0,005569
002222,000002,ADAPTATION DESERT,JENNIFER PRESLEY,27.99,0,006997
002223,000016,ADAPTATION DESIRE,PAUL RICKMAN,22.99,0,003191
002224,000014,ADAPTATION DESPERATE,NATALIE HOPKINS,27.99,0,001492
002225,000008,ADAPTATION DESTINATION,MIRA DIETRICH,18.99,0,002222
002226,000006,ADAPTATION DESTINY,ELVIS COSTNER,9.99,0,002716
002227,000010,ADAPTATION DETAILS,ALEC IRONS,9.99,0,009453
002228,000012,ADAPTATION DETECTIVE,MINNIE EASTWOOD,19.99,0,000136
002229,000014,ADAPTATION DEVIL,JIM PINKETT,20.99,0,000316
002230,000012,ADAPTATION DIARY,FRED BOGART,17.99,0,007365
002231,000011,ADAPTATION DINOSAUR,SPENCER TEMPLE,27.99,0,002747
002232,000003,ADAPTATION DIRTY,ORLANDO HUSTON,13.99,0,001113
002233,000003,ADAPTATION DISCIPLE,IAN DENIRO,26.99,0,003370
002234,000014,ADAPTATION DISTURBING,BELA LOLLOBRIGIDA,16.99,0,006829
002235,000006,ADAPTATION DIVIDE,PENELOPE SMITH,23.99,0,003337
002236,000007,ADAPTATION DIVINE,DENNIS TEMPLE,15.99,0,001123
002237,000010,ADAPTATION DIVORCE,LEELEE WAYNE,16.99,0,001111
002238,000008,ADAPTATION DOCTOR,GWYNETH DRIVER,27.99,0,001146
002239,000004,ADAPTATION DOGMA,MERYL ALLEN,15.99,0,008167
002240,000016,ADAPTATION DOLLS,MARILYN PENN,24.99,0,008800
002241,000002,ADAPTATION DONNIE,OPRAH RYDER,15.99,0,005293
002242,000007,ADAPTATION DOOM,JOAN PALTROW,9.99,0,006148
002243,000002,ADAPTATION DOORS,SOPHIA KEITEL,19.99,0,000428
002244,000010,ADAPTATION DORADO,ANNE MCCONAUGHEY,15.99,0,004050
002245,000002,ADAPTATION DOUBLE,CARMEN THERON,24.99,0,005111
002246,000010,ADAPTATION DOUBTFIRE,GARY PHOENIX,16.99,0,004213
002247,000015,ADAPTATION DOWNHILL,CARRIE HOPE,17.99,0,001850
002248,000016,ADAPTATION DOZEN,MILLA LEWIS,27.99,0,001093
002249,000016,ADAPTATION DRACULA,NATALIE MIRANDA,29.99,0,006354
002250,000007,ADAPTATION DRAGON,JULIA BALE,19.99,0,001590
002251,000001,ADAPTATION DRAGONFLY,SIDNEY HANNAH,16.99,0,009224
002252,000013,ADAPTATION DREAM,HALLE O’DONNELL,27.99,0,008230
002253,000002,ADAPTATION DRIFTER,HUGH BERGEN,25.99,0,004509
002254,000015,ADAPTATION DRIVER,BRAD TRACY,21.99,0,000344
002255,000005,ADAPTATION DRIVING,AUDREY DUNST,25.99,0,008520
002256,000015,ADAPTATION DROP,ELLEN SUVARI,26.99,0,000385
002257,000012,ADAPTATION DRUMLINE,NATALIE WEST,11.99,0,008010
002258,000015,ADAPTATION DRUMS,SANDRA TYLER,15.99,0,008320
002259,000013,ADAPTATION DUCK,NEVE LOREN,27.99,0,006311
002260,000015,ADAPTATION DUDE,THORA HOPKINS,29.99,0,007449
002261,000014,ADAPTATION DUFFEL,LENA CHAPLIN,10.99,0,007863
002262,000003,ADAPTATION DUMBO,NICK PECK,27.99,0,005792
002263,000011,ADAPTATION DURHAM,JOHNNY PRESLEY,20.99,0,001869
002264,000006,ADAPTATION DWARFS,PAUL TAUTOU,11.99,0,009718
002265,000012,ADAPTATION DYING,JACK MOSTEL,22.99,0,006472
002266,000007,ADAPTATION DYNAMITE,REESE IRONS,29.99,0,007710
002267,000013,ADAPTATION EAGLES,JOE PECK,19.99,0,003074
002268,000002,ADAPTATION EARLY,ANNETTE DEGENERES,21.99,0,001497
002269,000013,ADAPTATION EARRING,ALAN BULLOCK,20.99,0,007632
002270,000009,ADAPTATION EARTH,JACK WEST,28.99,0,000725
002271,000010,ADAPTATION EASY,KIM AKROYD,17.99,0,001377
002272,000003,ADAPTATION EDGE,RUBY RUSSELL,22.99,0,004224
002273,000016,ADAPTATION EFFECT,MARLON HARRIS,9.99,1,004241
002274,000003,ADAPTATION EGG,KEVIN ROBERTS,12.99,0,007791
002275,000016,ADAPTATION EGYPT,NEVE SUVARI,16.99,0,003429
002276,000008,ADAPTATION ELEMENT,GRETA GRANT,9.99,0,003579
002277,000003,ADAPTATION ELEPHANT,CHARLES WEAVER,29.99,0,004524
002278,000007,ADAPTATION ELF,SALLY KUDROW,10.99,0,008586
002279,000008,ADAPTATION ELIZABETH,MAE PINKETT,9.99,0,009650
002280,000014,ADAPTATION EMPIRE,RITA TAUTOU,20.99,0,006113
002281,000015,ADAPTATION ENCINO,ADAM NORTON,14.99,0,007826
002282,000010,ADAPTATION ENCOUNTERS,NATALIE SOBIESKI,24.99,0,003213
002283,000004,ADAPTATION ENDING,SANDRA DEE,10.99,0,004366
002284,000015,ADAPTATION ENEMY,CHRISTOPHER RYDER,20.99,0,000920
002285,000009,ADAPTATION ENGLISH,WALTER NEESON,16.99,0,002002
002286,000016,ADAPTATION ENOUGH,SIDNEY CAGE,29.99,0,005740
002287,000012,ADAPTATION ENTRAPMENT,HUME ZELLWEGER,18.99,0,002222
002288,000013,ADAPTATION ESCAPE,JENNIFER WILSON,22.99,0,007554
002289,000002,ADAPTATION EVE,KEVIN WILLIS,14.99,0,003944
002290,000006,ADAPTATION EVERYONE,ANNETTE BEATTY,15.99,0,002928
002291,000009,ADAPTATION EVOLUTION,JACK GARCIA,17.99,0,008108
002292,000016,ADAPTATION EXCITEMENT,RIP BEATTY,16.99,0,005673
002293,000010,ADAPTATION EXORCIST,KARL FIELD,10.99,0,005713
002294,000013,ADAPTATION EXPECATIONS,KATE BENING,16.99,0,000658
002295,000013,ADAPTATION EXPENDABLE,CARRIE NORTON,26.99,0,005299
002296,000002,ADAPTATION EXPRESS,SIGOURNEY KELLY,20.99,0,002077
002297,000006,ADAPTATION EXTRAORDINARY,ELVIS TURNER,12.99,0,007880
002298,000012,ADAPTATION EYES,BRUCE TOMEI,14.99,0,000706
002299,000014,ADAPTATION FACTORY,CATE REYNOLDS,16.99,0,004669
002300,000007,ADAPTATION FALCON,CHEVY THERON,20.99,0,001646
002301,000002,ADAPTATION FAMILY,MERYL SINATRA,29.99,0,006210
002302,000003,ADAPTATION FANTASIA,JULIETTE PACINO,18.99,0,008177
002303,000004,ADAPTATION FANTASY,MILLA MALDEN,16.99,0,006581
002304,000007,ADAPTATION FARGO,INGRID NOLTE,20.99,0,005426
002305,000001,ADAPTATION FATAL,JACK IRONS,12.99,0,001269
002306,000006,ADAPTATION FEATHERS,UMA CAGE,9.99,0,002989
002307,000011,ADAPTATION FELLOWSHIP,ADAM EASTWOOD,12.99,0,008667
002308,000016,ADAPTATION FERRIS,JEREMY WRAY,23.99,0,003078
002309,000006,ADAPTATION FEUD,WOODY PITT,25.99,0,000427
002310,000006,ADAPTATION FEVER,JULIETTE EASTWOOD,24.99,0,005735
002311,000014,ADAPTATION FICTION,MILLA SANDLER,26.99,0,008218
002312,000002,ADAPTATION FIDDLER,CARMEN HUNT,11.99,0,008761
002313,000016,ADAPTATION FIDELITY,SANDRA MINELLI,18.99,0,002005
002314,000012,ADAPTATION FIGHT,UMA PACINO,24.99,0,002309
002315,000013,ADAPTATION FINDING,KARL SANDLER,15.99,0,000017
002316,000015,ADAPTATION FIRE,RICHARD HAWN,21.99,0,006339
002317,000007,ADAPTATION FIREBALL,BURT FREEMAN,20.99,0,007561
002318,000007,ADAPTATION FIREHOUSE,HUGH HOPE,14.99,0,007385
002319,000008,ADAPTATION FISH,JAYNE MCQUEEN,17.99,0,009200
002320,000011,ADAPTATION FLAMINGOS,MORGAN CHASE,12.99,0,002662
002321,000004,ADAPTATION FLASH,MEL GABLE,29.99,0,009163
002322,000011,ADAPTATION FLATLINERS,ELVIS GARBO,24.99,0,007279
002323,000008,ADAPTATION FLIGHT,CLARK FAWCETT,27.99,0,000657
002324,000011,ADAPTATION FLINTSTONES,MICHELLE BERGMAN,10.99,0,000808
002325,000016,ADAPTATION FLOATS,ED CARREY,23.99,0,007101
002326,000016,ADAPTATION FLYING,ANNETTE KEITEL,22.99,0,000092
002327,000010,ADAPTATION FOOL,HALLE CAMPBELL,26.99,0,002631
002328,000010,ADAPTATION FOREVER,LANA GIBSON,24.99,0,001596
002329,000013,ADAPTATION FORREST,DORIS THURMAN,19.99,0,007237
002330,000010,ADAPTATION FORRESTER,SCARLETT WATSON,26.99,0,002083
002331,000009,ADAPTATION FORWARD,NEVE MCCONAUGHEY,21.99,0,002496
002332,000010,ADAPTATION FRANKENSTEIN,HILARY STREEP,29.99,0,002747
002333,000004,ADAPTATION FREAKY,MARISA DENIRO,26.99,0,009053
002334,000016,ADAPTATION FREDDY,RAY RYAN,13.99,0,007421
002335,000015,ADAPTATION FREEDOM,MEG TOMEI,25.99,0,003244
002336,000001,ADAPTATION FRENCH,UMA DIAZ,24.99,0,002161
002337,000016,ADAPTATION FRIDA,ANNETTE HUSTON,17.99,0,007459
002338,000011,ADAPTATION FRISCO,WOODY PALTROW,15.99,0,009800
002339,000004,ADAPTATION FROGMEN,PAUL JOHANSSON,9.99,0,000759
002340,000012,ADAPTATION FRONTIER,WHOOPI MCGREGOR,17.99,0,006919
002341,000012,ADAPTATION FROST,WALTER HESTON,23.99,0,008237
002342,000015,ADAPTATION FUGITIVE,GARY COOPER,29.99,0,007677
002343,000012,ADAPTATION FULL,JOAN DAVIS,23.99,0,009968
002344,000011,ADAPTATION FURY,JOHNNY PFEIFFER,18.99,0,001948
002345,000009,ADAPTATION GABLES,RIVER HUNT,19.99,0,002535
002346,000004,ADAPTATION GALAXY,MERYL MIRANDA,12.99,0,008711
002347,000016,ADAPTATION GAMES,ANGELA DENCH,14.99,0,005948
002348,000001,ADAPTATION GANDHI,RICHARD WAHLBERG,19.99,0,003278
002349,000009,ADAPTATION GANGS,ANNE FIENNES,9.99,0,007889
002350,000004,ADAPTATION GARDEN,ELVIS FIELD,9.99,0,001611
002351,000005,ADAPTATION GASLIGHT,RICHARD ALLEN,29.99,0,001410
002352,000014,ADAPTATION GATHERING,HELEN CAMPBELL,27.99,0,005899
002353,000008,ADAPTATION GENTLEMEN,JUDY HUNT,15.99,1,001427
002354,000010,ADAPTATION GHOST,JEREMY KAHN,23.99,0,002364
002355,000008,ADAPTATION GHOSTBUSTERS,KENNETH PINKETT,24.99,0,003667
002356,000015,ADAPTATION GIANT,HELEN BASINGER,23.99,0,005466
002357,000014,ADAPTATION GILBERT,MENA TEMPLE,13.99,0,001109
002358,000013,ADAPTATION GILMORE,LAUREN DEPP,15.99,0,005760
002359,000008,ADAPTATION GLADIATOR,BETTE CLOSE,28.99,0,006173
002360,000003,ADAPTATION GLASS,GRETA FAWCETT,23.99,0,001201
002361,000002,ADAPTATION GLEAMING,CHRISTOPHER WALKEN,18.99,0,002029
002362,000001,ADAPTATION GLORY,BEN HORNE,23.99,0,008485
002363,000013,ADAPTATION GO,BRAD JACKMAN,17.99,0,006424
002364,000016,ADAPTATION GODFATHER,RICHARD DOUGLAS,10.99,0,006457
002365,000011,ADAPTATION GOLD,VIVIEN GARCIA,9.99,0,009893
002366,000003,ADAPTATION GOLDFINGER,SUSAN CARREY,15.99,0,005414
002367,000009,ADAPTATION GOLDMINE,ADAM MARX,21.99,0,006859
002368,000008,ADAPTATION GONE,CLARK BOLGER,20.99,0,009901
002369,000004,ADAPTATION GOODFELLAS,EMILY HOPE,29.99,0,004695
002370,000011,ADAPTATION GORGEOUS,ROBIN COOPER,21.99,0,009036
002371,000010,ADAPTATION GOSFORD,ANJELICA FISHER,19.99,0,006568
002372,000001,ADAPTATION GRACELAND,EMILY CHASE,9.99,0,005657
002373,000012,ADAPTATION GRADUATE,MATT DAFOE,28.99,0,001565
002374,000015,ADAPTATION GRAFFITI,LEONARDO WASHINGTON,12.99,0,001037
002375,000011,ADAPTATION GRAIL,ETHAN LAW,18.99,0,004574
002376,000006,ADAPTATION GRAPES,PENELOPE PINKETT,17.99,0,004259
002377,000002,ADAPTATION GREASE,LAUREN DIETRICH,16.99,0,003374
002378,000015,ADAPTATION GREATEST,KATE BALL,21.99,0,002832
002379,000012,ADAPTATION GREEDY,DENZEL STALLONE,16.99,0,001420
002380,000008,ADAPTATION GREEK,MILLA MCQUEEN,23.99,0,008615
002381,000003,ADAPTATION GRINCH,LENA HUDSON,29.99,0,008295
002382,000007,ADAPTATION GRIT,BRUCE WILLIS,29.99,0,004137
002383,000005,ADAPTATION GROOVE,JEREMY DAVIS,26.99,0,004018
002384,000002,ADAPTATION GROSSE,ED KEATON,16.99,0,002485
002385,000008,ADAPTATION GROUNDHOG,SIDNEY DUNST,12.99,0,009870
002386,000001,ADAPTATION GUMP,JEREMY CRAWFORD,22.99,0,003440
002387,000008,ADAPTATION GUN,GARY JOVOVICH,21.99,0,006135
002388,000016,ADAPTATION GUNFIGHT,ROBERT RICKMAN,18.99,0,006135
002389,000014,ADAPTATION GUNFIGHTER,CARY PESCI,10.99,0,009898
002390,000006,ADAPTATION GUYS,FAY KILMER,13.99,0,002942
002391,000004,ADAPTATION HALF,JIM RICKMAN,22.99,0,005981
002392,000001,ADAPTATION HALL,BURT THERON,15.99,0,005742
002393,000015,ADAPTATION HALLOWEEN,GREG HOFFMAN,24.99,0,009465
002394,000006,ADAPTATION HAMLET,MATTHEW PESCI,19.99,0,007311
002395,000008,ADAPTATION HANDICAP,EMILY CARREY,25.99,0,009916
002396,000002,ADAPTATION HANGING,OPRAH LEWIS,20.99,0,001696
002397,000003,ADAPTATION HANKY,ANJELICA DENCH,14.99,0,005063
002398,000014,ADAPTATION HANOVER,VAL IRONS,12.99,0,008283
002399,000002,ADAPTATION HAPPINESS,KEVIN MATTHAU,25.99,0,003635
002400,000009,ADAPTATION HARDLY,JUDI MARTIN,25.99,0,008756
002401,000013,ADAPTATION HAROLD,JEFF HOPKINS,20.99,1,006868
002402,000012,ADAPTATION HARPER,TIM CAGE,24.99,0,004914
002403,000005,ADAPTATION HARRY,WILLIAM CRUZ,13.99,0,002234
002404,000001,ADAPTATION HATE,ROBIN HORNE,21.99,0,009468
002405,000016,ADAPTATION HAUNTED,KEVIN POSEY,18.99,0,009310
002406,000006,ADAPTATION HAUNTING,HELEN DUNST,25.99,0,003775
002407,000008,ADAPTATION HAWK,JUDY KELLY,17.99,0,008888
002408,000015,ADAPTATION HEAD,BETTE KILMER,27.99,0,004430
002409,000002,ADAPTATION HEARTBREAKERS,SPENCER ROBBINS,28.99,0,001502
002410,000015,ADAPTATION HEAVEN,SOPHIA EASTWOOD,17.99,0,004318
002411,000006,ADAPTATION HEAVENLY,NEVE BLOOM,24.99,0,005606
002412,000002,ADAPTATION HEAVYWEIGHTS,BETTE FOSTER,22.99,0,003671
002413,000009,ADAPTATION HEDWIG,SOPHIA MCKELLEN,21.99,0,006414
002414,000001,ADAPTATION HELLFIGHTERS,IAN MARTIN,29.99,0,007670
002415,000002,ADAPTATION HIGH,ANTHONY HARRIS,9.99,0,008298
002416,000007,ADAPTATION HIGHBALL,SYLVESTER CRUISE,12.99,0,007965
002417,000012,ADAPTATION HILLS,CATE BARRYMORE,26.99,0,008827
002418,000003,ADAPTATION HOBBIT,JULIA CRUZ,10.99,0,000234
002419,000012,ADAPTATION HOCUS,LIZA STALLONE,11.99,0,001550
002420,000015,ADAPTATION HOLES,KIRK TRACY,29.99,0,003948
002421,000013,ADAPTATION HOLIDAY,LAURENCE FREEMAN,24.99,0,005161
